iter,lr,train_loss,val_loss,tokens_seen,elapsed_sec
0,0.0,9.269619750976563,9.268676376342773,16384,0.9450168630573899
20,0.03,6.81768102645874,6.829523229598999,344064,2.5483684620121494
40,0.02981587759593675,4.868974876403809,4.8542818307876585,671744,4.258330267039128
60,0.029268532762958564,4.494509696960449,4.470196604728699,999424,6.201350592076778
80,0.0283728956412876,4.332649803161621,4.311940312385559,1327104,7.915730483015068
100,0.027153396876851314,4.200416564941406,4.194163298606872,1654784,9.6064688450424
120,0.025643301216947505,4.151612377166748,4.127689337730407,1982464,11.600714873056859
140,0.023883800134652765,4.176763439178467,4.1381673336029055,2310144,13.315945307025686
160,0.021922888232815088,4.1413068771362305,4.178343653678894,2637824,15.019624667009339
180,0.01981405407640079,4.087481117248535,4.1175720453262326,2965504,16.38632824202068
200,0.017614821163876488,4.091650199890137,4.111231422424316,3293184,18.096151291043498
220,0.015385178836123514,4.178967094421386,4.187247228622437,3620864,20.099761883029714
240,0.013185945923599212,4.017840576171875,4.023146879673004,3948544,21.467837239964865
260,0.011077111767184913,4.004134273529052,3.9874531269073485,4276224,23.502543256036006
280,0.00911619986534724,3.9989280223846437,3.973056435585022,4603904,25.19535508006811
300,0.007356698783052498,3.933146572113037,3.910159432888031,4931584,26.894024317036383
320,0.005846603123148688,3.8450535774230956,3.865452301502228,5259264,28.897553935996257
340,0.004627104358712399,3.8233742237091066,3.793933606147766,5586944,30.598270641057752
360,0.0037314672370414325,3.811066818237305,3.7901946663856507,5914624,32.66174407606013
380,0.0031841224040632487,3.767634153366089,3.742229425907135,6242304,34.35433232598007
399,0.003000461353533643,3.7270785331726075,3.7453160643577577,6553600,36.00520759902429
