iter,lr,train_loss,val_loss,tokens_seen,elapsed_sec
0,0.0,16.232946586608886,16.645638990402222,16384,0.9098664729390293
250,0.0009997590643643646,2.7801228046417235,2.774261403083801,4112384,12.397886978928
500,0.0009913533761814538,2.3530800342559814,2.3843916296958922,8208384,23.94736039591953
750,0.0009711576670407966,2.1917014598846434,2.207146203517914,12304384,35.75042660697363
1000,0.0009397114317029974,2.056481623649597,2.0999146938323974,16400384,47.32850115397014
1250,0.0008978547040132316,2.0030153036117553,2.0320294082164763,20496384,59.23916845594067
1500,0.000846705616795031,1.9400282382965088,1.9559768915176392,24592384,70.81099584395997
1750,0.0007876305327926657,1.9038288593292236,1.8929657757282257,28688384,82.73841464391444
2000,0.0007222075445642905,1.8692988872528076,1.8738087952136993,32784384,94.32093261391856
2250,0.000652184318365468,1.8060112476348877,1.8420615255832673,36880384,106.210405900958
2500,0.0005794314081535645,1.8239627122879027,1.8008500993251801,40976384,117.79482805391308
2750,0.0005058922868516978,1.8263319969177245,1.7572892546653747,45072384,129.6871392580215
3000,0.0004335314297038657,1.7222129583358765,1.7301082730293273,49168384,141.3224238610128
3250,0.00036428183658802237,1.7013823509216308,1.6989254355430603,53264384,153.21557307592593
3500,0.00029999339514117897,1.7069299459457397,1.6741581201553344,57360384,164.7860166640021
3750,0.000242383464089708,1.6775604724884032,1.6734878718852997,61456384,176.6345372449141
4000,0.00019299099686894414,1.6086592197418212,1.6348057508468627,65552384,188.20707354100887
4250,0.0001531354310432403,1.610938549041748,1.628804725408554,69648384,200.12747767695691
4500,0.0001238814417272025,1.5904617071151734,1.6237476766109467,73744384,211.71580176590942
4750,0.00010601050056180446,1.6373875141143799,1.5772861897945405,77840384,223.59431655693334
4999,0.00010000009638285205,1.5871106147766114,1.5954959988594055,81920000,235.14202546398155
